status,path,n_up,n_down,expected_Sz,n_particles,reason
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step004_centre__stageA_singlet_self_residual_20260426_183112,1,1,0.0,2,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step004_centre__stageA_singlet_self_residual_20260426_191600,1,1,0.0,2,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step004_centre__stageB_noref_20260426_183324,1,1,0.0,2,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step004_centre__triplet__stageA_improved_self_residual_20260427_105302,2,0,1.0,2,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step004_dir0_minus__singlet__stageA_singlet_self_residual_20260427_105812,1,1,0.0,2,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step004_dir0_minus__stageA_improved_self_residual_20260426_221304,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step004_dir0_minus__stageA_improved_self_residual_20260427_005846,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step004_dir0_minus__stageA_improved_self_residual_20260427_160150,1,1,0.0,2,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step004_dir0_minus__stageA_singlet_self_residual_20260426_184246,1,1,0.0,2,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step004_dir0_minus__stageA_singlet_self_residual_20260426_192800,1,1,0.0,2,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step004_dir0_minus__triplet__stageA_improved_self_residual_20260427_105933,2,0,1.0,2,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step004_dir0_plus__singlet__stageA_singlet_self_residual_20260427_105456,1,1,0.0,2,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step004_dir0_plus__stageA_improved_self_residual_20260426_220921,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step004_dir0_plus__stageA_improved_self_residual_20260427_005502,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step004_dir0_plus__stageA_improved_self_residual_20260427_153205,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step004_dir0_plus__stageA_improved_self_residual_20260427_155401,1,1,0.0,2,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step004_dir0_plus__stageA_singlet_self_residual_20260426_183705,1,1,0.0,2,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step004_dir0_plus__stageA_singlet_self_residual_20260426_192200,1,1,0.0,2,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step004_dir0_plus__stageB_noref_20260426_183907,1,1,0.0,2,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step004_dir0_plus__triplet__stageA_improved_self_residual_20260427_105619,2,0,1.0,2,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step004_dir1_minus__stageA_improved_self_residual_20260426_222023,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step004_dir1_minus__stageA_improved_self_residual_20260427_010609,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step004_dir1_plus__stageA_improved_self_residual_20260426_221643,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step004_dir1_plus__stageA_improved_self_residual_20260427_010226,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step004_dir1_plus__stageA_improved_self_residual_20260427_160600,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step005_centre__stageA_improved_self_residual_20260426_222404,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step005_centre__stageA_improved_self_residual_20260427_010952,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step005_centre__stageA_improved_self_residual_20260427_164044,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step005_centre__stageA_singlet_self_residual_20260426_184625,1,1,0.0,2,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step005_centre__stageA_singlet_self_residual_20260426_193330,1,1,0.0,2,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step005_centre__stageB_noref_20260426_184829,1,1,0.0,2,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step005_dir0_minus__stageA_improved_self_residual_20260426_223130,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step005_dir0_minus__stageA_improved_self_residual_20260427_011717,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step005_dir0_minus__stageA_singlet_self_residual_20260426_185758,1,1,0.0,2,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step005_dir0_minus__stageA_singlet_self_residual_20260426_194034,1,1,0.0,2,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step005_dir0_plus__stageA_improved_self_residual_20260426_222746,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step005_dir0_plus__stageA_improved_self_residual_20260427_011335,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step005_dir0_plus__stageA_improved_self_residual_20260427_171450,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step005_dir0_plus__stageA_singlet_self_residual_20260426_185211,1,1,0.0,2,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step005_dir0_plus__stageA_singlet_self_residual_20260426_193659,1,1,0.0,2,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step005_dir0_plus__stageB_noref_20260426_185412,1,1,0.0,2,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step005_dir1_minus__stageA_improved_self_residual_20260426_223853,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step005_dir1_minus__stageA_improved_self_residual_20260427_012444,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step005_dir1_plus__stageA_improved_self_residual_20260426_223511,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step005_dir1_plus__stageA_improved_self_residual_20260427_012102,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step005_dir1_plus__stageA_improved_self_residual_20260427_174838,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step006_centre__stageA_improved_self_residual_20260426_224233,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step006_centre__stageA_improved_self_residual_20260427_012825,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step006_centre__stageA_improved_self_residual_20260427_182339,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step006_centre__stageA_singlet_self_residual_20260426_190146,1,1,0.0,2,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step006_centre__stageA_singlet_self_residual_20260426_194403,1,1,0.0,2,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step006_centre__stageB_noref_20260426_190353,1,1,0.0,2,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step006_dir0_minus__stageA_improved_self_residual_20260426_224956,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step006_dir0_minus__stageA_improved_self_residual_20260427_013550,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step006_dir0_minus__stageA_singlet_self_residual_20260426_191322,1,1,0.0,2,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step006_dir0_minus__stageA_singlet_self_residual_20260426_195101,1,1,0.0,2,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step006_dir0_minus__stageB_noref_20260426_191531,1,1,0.0,2,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step006_dir0_plus__stageA_improved_self_residual_20260426_224614,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step006_dir0_plus__stageA_improved_self_residual_20260427_013208,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step006_dir0_plus__stageA_improved_self_residual_20260427_185959,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step006_dir0_plus__stageA_singlet_self_residual_20260426_190737,1,1,0.0,2,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step006_dir0_plus__stageA_singlet_self_residual_20260426_194731,1,1,0.0,2,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step006_dir0_plus__stageB_noref_20260426_190939,1,1,0.0,2,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step006_dir1_minus__stageA_improved_self_residual_20260426_225720,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step006_dir1_minus__stageA_improved_self_residual_20260427_014315,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step006_dir1_plus__stageA_improved_self_residual_20260426_225336,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step006_dir1_plus__stageA_improved_self_residual_20260427_013933,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step006_dir1_plus__stageA_improved_self_residual_20260427_193358,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step007_centre__stageA_improved_self_residual_20260426_230059,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step007_centre__stageA_improved_self_residual_20260427_014657,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step007_centre__stageA_improved_self_residual_20260427_204848,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step007_centre__stageA_singlet_self_residual_20260426_191909,1,1,0.0,2,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step007_centre__stageA_singlet_self_residual_20260426_195425,1,1,0.0,2,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step007_centre__stageB_noref_20260426_192115,1,1,0.0,2,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step007_dir0_minus__stageA_improved_self_residual_20260426_230811,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step007_dir0_minus__stageA_improved_self_residual_20260427_015424,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step007_dir0_minus__stageA_singlet_self_residual_20260426_193040,1,1,0.0,2,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step007_dir0_minus__stageA_singlet_self_residual_20260426_200114,1,1,0.0,2,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step007_dir0_minus__stageB_noref_20260426_193249,1,1,0.0,2,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step007_dir0_plus__stageA_improved_self_residual_20260426_230435,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step007_dir0_plus__stageA_improved_self_residual_20260427_015039,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step007_dir0_plus__stageA_improved_self_residual_20260427_220555,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step007_dir0_plus__stageA_singlet_self_residual_20260426_192451,1,1,0.0,2,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step007_dir0_plus__stageA_singlet_self_residual_20260426_195747,1,1,0.0,2,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step007_dir0_plus__stageB_noref_20260426_192655,1,1,0.0,2,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step007_dir1_minus__stageA_improved_self_residual_20260426_231526,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step007_dir1_minus__stageA_improved_self_residual_20260427_020151,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step007_dir1_plus__stageA_improved_self_residual_20260426_231148,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step007_dir1_plus__stageA_improved_self_residual_20260427_015805,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step007_dir1_plus__stageA_improved_self_residual_20260427_232520,4,4,0.0,8,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step008_centre__stageA_improved_self_residual_20260426_231904,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step008_dir0_minus__stageA_improved_self_residual_20260426_232619,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step008_dir0_plus__stageA_improved_self_residual_20260426_232242,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step008_dir1_minus__stageA_improved_self_residual_20260426_233330,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step008_dir1_plus__stageA_improved_self_residual_20260426_232955,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step009_centre__stageA_improved_self_residual_20260426_233706,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step009_dir0_minus__stageA_improved_self_residual_20260426_234420,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step009_dir0_plus__stageA_improved_self_residual_20260426_234042,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step009_dir1_minus__stageA_improved_self_residual_20260426_235134,2,2,0.0,4,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/invdes_step009_dir1_plus__stageA_improved_self_residual_20260426_234758,2,2,0.0,4,
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/long_n4_ctnn_s701_20260406_124108,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/long_n4_pinn_s701_20260406_124244,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/long_n4_pinn_s702_20260406_124416,,,,,n_particles unknown from config.yaml
skipped,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/long_n4_unified_s701_20260406_124605,,,,,n_particles unknown from config.yaml
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n12_grid_d6_s42__stageA_self_residual_20260428_093807,6,6,0.0,12,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n16_grid_d6_s42__stageA_energywarm_20260425_105253,8,8,0.0,16,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n16_grid_d6_s42__stageA_energywarm_20260426_010648,8,8,0.0,16,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n16_grid_d6_s42__stageA_energywarm_20260426_170519,8,8,0.0,16,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n16_grid_d6_s42__stageA_self_residual_20260428_034125,8,8,0.0,16,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n16_grid_d6_s42__stageB_noref_20260425_124853,8,8,0.0,16,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n32_grid_d6_s42__stageA_energywarm_20260425_110327,16,16,0.0,32,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n32_grid_d6_s42__stageA_energywarm_20260425_130311,16,16,0.0,32,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n32_grid_d6_s42__stageA_energywarm_20260425_135240,16,16,0.0,32,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n32_grid_d6_s42__stageA_energywarm_20260426_004523,16,16,0.0,32,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n32_grid_d6_s42__stageB_noref_20260425_212902,16,16,0.0,32,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n32_grid_d6_s42__stageB_noref_20260426_033302,16,16,0.0,32,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_0up3down_b0p003_noref_s42__stageA_improved_self_residual_20260424_183118,0,3,-1.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_0up3down_b0p003_noref_s42__stageA_improved_self_residual_20260424_183740,0,3,-1.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_0up3down_b0p003_noref_s42__stageB_noref_20260424_183349,0,3,-1.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_0up3down_b0p003_noref_s42__stageB_noref_20260424_184010,0,3,-1.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_0up3down_b0p005_noref_s42__stageA_improved_self_residual_20260424_184402,0,3,-1.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_0up3down_b0p005_noref_s42__stageA_improved_self_residual_20260424_185023,0,3,-1.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_0up3down_b0p005_noref_s42__stageB_noref_20260424_184632,0,3,-1.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_0up3down_b0p005_noref_s42__stageB_noref_20260424_185251,0,3,-1.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_0up3down_b0p01_noref_s42__stageA_improved_self_residual_20260424_185638,0,3,-1.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_0up3down_b0p01_noref_s42__stageA_improved_self_residual_20260424_190303,0,3,-1.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_0up3down_b0p01_noref_s42__stageB_noref_20260424_185907,0,3,-1.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_0up3down_b0p01_noref_s42__stageB_noref_20260424_190536,0,3,-1.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_0up3down_b0p0_noref_s42__stageA_improved_self_residual_20260424_181835,0,3,-1.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_0up3down_b0p0_noref_s42__stageA_improved_self_residual_20260424_182456,0,3,-1.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_0up3down_b0p0_noref_s42__stageB_noref_20260424_182105,0,3,-1.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_0up3down_b0p0_noref_s42__stageB_noref_20260424_182724,0,3,-1.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_1up2down_b0p003_noref_s42__stageA_improved_self_residual_20260424_192518,1,2,-0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_1up2down_b0p003_noref_s42__stageA_improved_self_residual_20260424_193250,1,2,-0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_1up2down_b0p003_noref_s42__stageB_noref_20260424_192815,1,2,-0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_1up2down_b0p003_noref_s42__stageB_noref_20260424_193550,1,2,-0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_1up2down_b0p005_noref_s42__stageA_improved_self_residual_20260424_194028,1,2,-0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_1up2down_b0p005_noref_s42__stageA_improved_self_residual_20260424_194801,1,2,-0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_1up2down_b0p005_noref_s42__stageB_noref_20260424_194327,1,2,-0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_1up2down_b0p005_noref_s42__stageB_noref_20260424_195059,1,2,-0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_1up2down_b0p01_noref_s42__stageA_improved_self_residual_20260424_195537,1,2,-0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_1up2down_b0p01_noref_s42__stageA_improved_self_residual_20260424_200317,1,2,-0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_1up2down_b0p01_noref_s42__stageB_noref_20260424_195837,1,2,-0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_1up2down_b0p01_noref_s42__stageB_noref_20260424_200616,1,2,-0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_1up2down_b0p0_noref_s42__stageA_improved_self_residual_20260424_191015,1,2,-0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_1up2down_b0p0_noref_s42__stageA_improved_self_residual_20260424_191748,1,2,-0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_1up2down_b0p0_noref_s42__stageB_noref_20260424_191315,1,2,-0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_1up2down_b0p0_noref_s42__stageB_noref_20260424_192045,1,2,-0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_2up1down_b0p003_noref_s42__stageA_improved_self_residual_20260424_183417,2,1,0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_2up1down_b0p003_noref_s42__stageA_improved_self_residual_20260424_184147,2,1,0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_2up1down_b0p003_noref_s42__stageB_noref_20260424_183716,2,1,0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_2up1down_b0p003_noref_s42__stageB_noref_20260424_184443,2,1,0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_2up1down_b0p005_noref_s42__stageA_improved_self_residual_20260424_184921,2,1,0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_2up1down_b0p005_noref_s42__stageA_improved_self_residual_20260424_185651,2,1,0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_2up1down_b0p005_noref_s42__stageB_noref_20260424_185219,2,1,0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_2up1down_b0p005_noref_s42__stageB_noref_20260424_185950,2,1,0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_2up1down_b0p01_noref_s42__stageA_improved_self_residual_20260424_190423,2,1,0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_2up1down_b0p01_noref_s42__stageA_improved_self_residual_20260424_191150,2,1,0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_2up1down_b0p01_noref_s42__stageB_noref_20260424_190720,2,1,0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_2up1down_b0p01_noref_s42__stageB_noref_20260424_191446,2,1,0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_2up1down_b0p0_noref_s42__stageA_improved_self_residual_20260424_181914,2,1,0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_2up1down_b0p0_noref_s42__stageA_improved_self_residual_20260424_182647,2,1,0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_2up1down_b0p0_noref_s42__stageB_noref_20260424_182214,2,1,0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_2up1down_b0p0_noref_s42__stageB_noref_20260424_182946,2,1,0.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_3up0down_b0p003_noref_s42__stageA_improved_self_residual_20260424_193126,3,0,1.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_3up0down_b0p003_noref_s42__stageA_improved_self_residual_20260424_193743,3,0,1.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_3up0down_b0p003_noref_s42__stageB_noref_20260424_193353,3,0,1.5,3,
pass,/itf-fi-ml/home/aleksns/Multi-Well-Quantum-Dots/results/n3_mag_3up0down_b0p003_noref_s42__stageB_noref_20260424_194013,3,0,1.5,3,
